variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre9,-.2670420484499564,.3026127744299039,-.8824546450593181,.3775309962209149,-.8601521875943113,.3260680906943986
pre8,.0352897521647902,.250053911772556,.1411285746926809,.8877683702235085,-.4548069091027757,.5253864134323561
pre7,.0191358718083086,.2975877662097346,.0643032879074134,.9487287355038174,-.564125432202497,.6023971758191141
pre6,.0119488103067292,.2092288906035941,.0571087973188534,.9544585286153286,-.3981322798015861,.4220299004150444
pre5,.3170140974546691,.2815627491979851,1.125909227544003,.260203943146922,-.2348387503614656,.8688669452708038
pre4,.1060227604905419,.1989569104594482,.5328930784344468,.5941075968167866,-.2839256184853368,.4959711394664207
pre3,.1277667949802504,.2367950934454441,.53956690200461,.5894957473217535,-.3363430598886166,.5918766498491175
pre2,.3584988950862381,.2412796163356121,1.485823380071932,.1373258442531141,-.1144004631352036,.8313982533076798
post0,.450926481910579,.1848132460900095,2.439903477973459,.0146911866410206,.0886991757082224,.8131537881129356
post1,.3297093311606764,.1986242316164342,1.659965294654392,.0969214345039204,-.0595870092644764,.7190056715858293
post2,.1473784668058164,.2127511803105617,.6927269056307088,.4884809508491138,-.2696061842712715,.5643631178829043
post3,.3913175712938666,.2408037550937517,1.625047629101612,.1041524105791748,-.0806491160318903,.8632842586196234
post4,.4865733312294148,.2390487006257879,2.035456917170646,.0418049193265631,.0180464874517731,.9551001750070565
post5,.1100003688061128,.2830397916472768,.3886392374934861,.697543036804926,-.4447474290142704,.6647481666264961
post6,.2624719440086042,.2172561173024191,1.208122225820896,.2270002517451468,-.1633422213251465,.6882861093423549
post7,.5233573456594303,.3462966937208001,1.51129755250099,.1307126572598296,-.1553717019986357,1.202086393317496
post8,.4703828444788229,.3466149233904591,1.357076146282773,.1747570169012488,-.2089699218705869,1.149735610828233
post9,.3473954265573073,.3909248522308957,.88865014484196,.3741911326233209,-.4188032044768908,1.113594057591506
post10,-.0538891069265706,.3769340136244255,-.1429669517176164,.8863162817356721,-.7926661981785745,.6848879843254334
post11,.2419918955323322,.3314619465521648,.7300744415746923,.4653446830668348,-.407661581955451,.8916453730201155
post12,.5619030199818408,.668014266148966,.8411542214826553,.4002615425897152,-.7473808828290865,1.871186922792768
post13,.0063872000760242,.7270035174535946,.0087856522323249,.9929901539063263,-1.418513510766958,1.431287910919006
post14,-1.177721546048188,.7959014824918217,-1.479732821153892,.1389445629460742,-2.737659786974195,.3822166948778187
post15,.5592159898141152,.6564331650678452,.8519008782201275,.394269109375623,-.7273693719764974,1.845801351604728
post16,.2814947807687602,.4244703144615408,.6631671784300127,.5072234896894152,-.5504517480822508,1.113441309619771
post17,.1825169007604891,.5915140604843637,.3085588542240811,.7576571240277175,-.9768293541379108,1.341863155658889
post18,.2757506728254464,.6328918935560721,.4356994861730139,.6630547785931253,-.9646946446518123,1.516195990302705
