variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre11,.4492169037781888,.3426946835350395,1.310837095995561,.1899128066836271,-.2224523336438399,1.120886141200217
pre10,.7415012792293805,.4082856432592797,1.816133610063026,.0693498790989772,-.0587238769635764,1.541726435422337
pre9,.6448470183303673,.4729348117776317,1.363500851008546,.1727247164416265,-.2820881797890202,1.571782216449755
pre8,.4305351055542639,.3028427081917503,1.421645936680975,.1551290621263538,-.1630256954821399,1.024095906590668
pre7,.9870265818104516,.5330540837772162,1.851644348761744,.0640769102404801,-.0577402242048888,2.031793387825792
pre6,.1602323853401319,.1896934795829271,.8446910547079933,.398283355196924,-.2115600027444893,.5320247734247531
pre5,.4221747380150637,.2108751552791467,2.002012695408373,.0452833661441464,.0088670284336448,.8354824475964826
pre4,.1700094346029775,.1669094978735604,1.01857256039297,.3084059366751592,-.1571271699068657,.4971460391128206
pre3,.0034717486811786,.1682097079529299,.0206394073411631,.9835333046412393,-.3262132207565647,.3331567181189219
pre2,.142541564456345,.1626812044110922,.8762018019988667,.3809203370796968,-.1763077371509943,.4613908660636843
post0,.3692118352674206,.1348000699705948,2.738958780570071,.0061634100276877,.1050085530115756,.6334151175232656
post1,.4020370844951202,.159224106390558,2.524976233868574,.0115706113897632,.0899635704990527,.7141105984911877
post2,.0924198322176368,.1581842626408825,.5842542783630298,.5590492483436866,-.2176156254795177,.4024552899147913
post3,.3090169010206828,.163010544651889,1.895686574635967,.0580015016208423,-.010477895597278,.6285116976386436
post4,.1760704063689459,.1790932148422834,.9831215913121024,.3255475989214061,-.1749458445974237,.5270866573353155
post5,.2359674489230557,.169543035928426,1.391784968523693,.1639875231000107,-.0963307953262396,.568265693172351
post6,.122858104978997,.1735196307535357,.7080357677426281,.4789230459740751,-.2172341219086217,.4629503318666157
post7,.2417367674027044,.2459875395929794,.9827195629611626,.3257454797210698,-.2403899508451557,.7238634856505646
post8,.3522245865968429,.2908678974320268,1.210943489145806,.2259170635701101,-.2178660166288202,.9223151898225059
post9,.0295821393970893,.3258384358289955,.0907877528991528,.927661241631218,-.6090494596066074,.668213738400786
post10,.101775711590181,.3793629298817236,.2682805924709414,.7884833437959984,-.641761968047591,.8453133912279531
post11,.1315749465331799,.4203619902459154,.3130039099305991,.7542776916116153,-.6923194148183917,.9554693078847515
post12,.084756801218743,.6328300377539511,.1339329617152229,.8934555854122861,-1.155567281114124,1.32508088355161
post13,.3281042829754614,.6820839481097216,.4810321132534287,.6304936752555044,-1.00875568975248,1.664964255703403
post14,.2834563453532459,.7199595636125863,.3937114800321968,.6937940647118672,-1.127638469652597,1.694551160359089
post15,.4269921844981097,.718434812366164,.5943367124594249,.5522869284990098,-.9811141729793631,1.835098541975583
post16,.047186501046077,.7419871522772234,.0635947683207957,.9492928975867878,-1.407081594408718,1.501454596500872
post17,.0063207213492617,.6841869284625915,.0092382959777743,.992629011118897,-1.3346610171305,1.347302459829024
post18,.4178046274009813,.6730987088701514,.6207182124926356,.534785044174648,-.9014446000249265,1.737053854826889
post19,2.624827246603107,7.530086359019752,.3485786379407209,.727405667448296,-12.13387081755195,17.38352531075817
post20,3.085676315343179,7.719380415537224,.3997310858177772,.6893545935571379,-12.04403128207362,18.21538391275998
post21,2.677420761287308,7.68669878958096,.3483186780931828,.7276008680190245,-12.388232026299,17.74307354887361
post22,3.268001216452605,7.701210033096152,.4243490571492382,.6713112671054056,-11.82609308579437,18.36209551869958
