variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre6,-.0347669280681925,.0667659603801481,-.520728345256155,.6025560255224752,-.1656258058065109,.0960919496701259
pre5,.0863355705636278,.0761527364440625,1.133715931889657,.256913724525719,-.0629210501909056,.2355921913181612
pre4,.0534381154350882,.0716438622614242,.7458854638530745,.4557366069399139,-.0869812743106517,.1938575051808281
pre3,-.0590237488233556,.0747861470927663,-.789233716641951,.4299754190390619,-.2056019036676924,.0875544060209812
pre2,.0139806949319974,.0747533831058769,.187024243601067,.8516416246668721,-.1325332436780462,.160494633542041
post0,.170588868655255,.0864116265035718,1.97414254953532,.0483655363295698,.0012251928627275,.3399525444477824
post1,.2345971876336531,.0877421065018709,2.673712735955922,.0075016679660452,.0626258189623085,.4065685563049977
post2,.042953397923922,.1097007034955725,.3915507973534152,.6953901486716706,-.1720560300061073,.2579628258539513
post3,.127570694876944,.0949668180885634,1.343318618488145,.1791688258704652,-.0585608483030072,.3137022380568952
post4,.0053760438386702,.1150241051586065,.0467384104510718,.9627217166697321,-.2200670596261463,.2308191473034867
post5,-.0309583501287158,.1178738838241407,-.2626396036538798,.7928283720242142,-.26198691714189,.2000702168844584
post6,.0672198073480018,.1272785804854839,.5281313406513692,.5974081795818452,-.1822416264069291,.3166812411029327
