variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre78,-.3671517228061196,3.030083940238866,-.1211688289985711,.903557313025118,-6.306007115807513,5.571703670195274
pre77,.9696855156734799,3.517314172993964,.2756891957843153,.7827867946810888,-5.924123585706974,7.863494617053934
pre76,1.319932384410167,3.464339199849246,.3810055275382979,.7031991469679487,-5.470047677524663,8.109912446344998
pre75,.1733001440649679,3.190668932623554,.0543146743596712,.9566844583630386,-6.080296050468053,6.426896338597989
pre74,-.388168232815158,1.46535549853193,-.2648969708743341,.7910888318986738,-3.260212234485476,2.48387576885516
pre73,-.3175093864762357,1.419708587484482,-.2236440557416197,.82303428027908,-3.100087086488053,2.465068313535582
pre72,.6658277888785086,1.353748636331255,.4918400440150725,.6228324257060611,-1.987470782450961,3.319126360207978
pre71,-.6517043553137186,1.389426787268556,-.4690454806869601,.6390371273996212,-3.374930817515283,2.071522106887846
pre70,.3292682187198545,1.266283446872015,.2600272628795836,.794842743992511,-2.152601731368533,2.811138168808242
pre69,-.9968330941083894,.5598790589206082,-1.780443612286885,.075003389741605,-2.09417588529096,.1005096970741814
pre68,1.34382677400109,1.165859193086887,1.152649292444135,.2490543622872036,-.9412152554941364,3.628868803496316
pre67,.928462983760003,.9365692312403557,.9913447429085225,.3215172721627475,-.9071789784994596,2.764104946019466
pre66,.0660505504874277,.5853662902849194,.1128362729177289,.9101603603414405,-1.081246296234833,1.213347397209688
pre65,1.121206008152866,.6082968362005856,1.843188952216001,.0653014273586027,-.0710338827099422,2.313445899015674
pre64,.8415022823951445,.6467612026443779,1.301101981619397,.1932235495761723,-.4261263813856476,2.109130946175937
pre63,1.058126020811093,.6304283325607112,1.678423963772589,.0932643626729065,-.1774908058415408,2.293742847463727
pre62,.9828430904426589,.5680119370104876,1.730321189402243,.0835729057846601,-.1304398488867303,2.096126029772048
pre61,.9163099158854232,.6324475674954706,1.448831433590715,.1473846631324158,-.3232645385156639,2.15588437028651
pre60,-.1725784090529938,.2912281988665951,-.5925882511536872,.5534567437760616,-.7433751901139887,.398218372008001
pre59,.436039391916601,.4934499454284246,.8836547576026613,.3768826100582685,-.5311047292963662,1.403183513129568
pre58,.8810366304479712,.6115671508023227,1.44062124542191,.1496917149630364,-.3176129592523572,2.0796862201483
pre57,.7414908751910528,.4858407182953379,1.526201586793118,.1269596684188232,-.2107394348908794,1.693721185272985
pre56,.1652491738110784,.37846074186013,.4366349148894036,.6623761373353829,-.5765202497970866,.9070185974192434
pre55,.4200822591555317,.4886577179783516,.8596656590086685,.3899733699550133,-.5376692688495681,1.377833787160631
pre54,.3837477200495224,.3261838965274588,1.176476595365025,.2394044796560606,-.2555609694812363,1.023056409580281
pre53,-.0639292794567952,.2796471490726537,-.2286069415289697,.8191744288744713,-.6120276200185,.4841690611049096
pre52,.0574059936965835,.3861058546342357,.1486794178528195,.8818066028791886,-.699347575606576,.814159562999743
pre51,.4246988054293066,.604684100470124,.7023482262872727,.4824620246169996,-.7604602535161358,1.609857864374749
pre50,.5106826771238075,.4253091129132202,1.200732976600967,.2298547979559631,-.3229078664827832,1.344273220730398
pre49,.406900694622574,.4628565060219078,.8791076485447841,.3793429110619086,-.5002813871904117,1.31408277643556
pre48,.4859754052441541,.4263294874782552,1.139905682149047,.2543255975243089,-.3496150357606458,1.321565846248954
pre47,.8585786631227583,.7873702257384466,1.090438316126988,.2755201112600052,-.6846386218237692,2.401795948069286
pre46,.0624015012703513,.3571953452461828,.174698528692594,.8613165239300817,-.6376885108575174,.76249151339822
pre45,.155642765384807,.4917784848161287,.3164895785202973,.7516309341049848,-.808225353226483,1.119510883996097
pre44,.0677936083501541,.324931743225764,.2086395366520125,.8347296439440022,-.56906090580616,.7046481225064682
pre43,.1001514124987522,.3542016129344829,.2827525591117998,.7773665231537443,-.5940709921188307,.7943738171163353
pre42,-.1092574783088171,.3526313655802509,-.3098348274522749,.7566865654826287,-.800402254665286,.5818872980476517
pre41,-.1058156698004951,.3833659960645614,-.2760173590948192,.7825347333310984,-.8571992149843594,.6455678753833692
pre40,.1127280824011975,.3209702247708472,.3512104042724783,.7254305052199008,-.516361998259389,.7418181630617839
pre39,.557086423969771,.54384546384375,1.024346916553165,.3056714452397724,-.5088310983194591,1.623003946259001
