variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre6,-.1209488370854305,.1159058796662696,-1.043509073341932,.2967125807574425,-.3481201868277523,.1062225126568913
pre5,.1273814531128684,.144236448795131,.8831432982227474,.3771588527762629,-.155316791783544,.4100796980092808
pre4,-.0326410457359547,.1247348426892836,-.2616834641565552,.7935654901046635,-.2771168450242198,.2118347535523104
pre3,-.0373009802434436,.1192813432082398,-.3127142874164659,.7544977398166299,-.2710881169591549,.1964861564722677
pre2,.1645515309563332,.1077509083490814,1.527147506016695,.1267243361819314,-.0466363687093426,.375739430622009
post0,.3086346974352515,.1488233417029003,2.07383259846017,.0380948605327703,.0169463076386691,.6003230872318339
post1,.1949326561022914,.1487523897924279,1.310450584184256,.1900434508632055,-.0966166705051309,.4864819827097137
post2,.0092846926748983,.1714010429501517,.0541694059446217,.9568001954024845,-.326655178420002,.3452245637697985
post3,.2017081109903,.18424953708192,1.094755048967193,.2736239643754648,-.1594143458584403,.5628305678390403
post4,.2459661590165022,.2161195175879691,1.138102480338845,.2550776925547708,-.1776203118120879,.6695526298450923
post5,-.1799759223807156,.1940718108660194,-.9273676665230112,.3537356723969171,-.5603496820925827,.2003978373311515
post6,.054552748910609,.2090152318261852,.2609989158875008,.7940933432862437,-.355109577689004,.4642150755102221
