variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre78,0,,,,,
pre77,0,,,,,
pre76,18.72108153608787,10.18127848440027,1.838775116973008,.0659482695917197,-1.233857609909197,38.67602068208494
pre75,0,,,,,
pre74,17.45061858757243,9.199619035407922,1.896884916691406,.0578431285831874,-.5803033933162105,35.48154056846107
pre73,0,,,,,
pre72,0,,,,,
pre71,0,,,,,
pre70,0,,,,,
pre69,17.37812287056705,9.141372162369795,1.901040955547528,.057296648365854,-.5386373369547783,35.29488307808888
pre68,.336472250386706,5.637665877046206,.059682900286208,.9524081910494725,-10.71314982549427,11.38609432626768
pre67,.5596158026766259,5.886360408361488,.0950699182268384,.9242592916026751,-10.97743859773437,12.09667020308763
pre66,-.0256423888579023,2.56189691678262,-.0100091415427072,.992013993839968,-5.046868077856046,4.995583300140241
pre65,1.124929593178213,3.403843303461865,.3304880668373036,.7410312078676387,-5.546480690624883,7.796339876981309
pre64,-.2485046276277684,2.004076079315291,-.1239995977162065,.9013155935813116,-4.176421565363976,3.679412310108439
pre63,.6370315054636999,1.325258723795316,.4806846346495647,.6307406532760648,-1.960427863372635,3.234490874300034
pre62,-.1597010774645904,1.493479087816194,-.1069322488459545,.9148427289816166,-3.086866301248062,2.767464146318881
pre61,.0145351625267581,1.278569815840625,.0113682978799258,.9909296060129804,-2.491415628240877,2.520485953294393
pre60,.1474392904989722,1.3942483119384,.1057482295201705,.9157821132285171,-2.585237186406058,2.880115767404003
pre59,.3395071480303741,1.368585314211672,.2480715995596781,.8040790091791181,-2.342870777594936,3.021885073655684
pre58,.5801857694056057,1.233139033997765,.4704950158983103,.6380013942871668,-1.836722325160528,2.997093863971739
pre57,.1758490601992168,1.415819512940682,.1242030206477203,.9011545306290464,-2.599106193773561,2.950804314171994
pre56,.5420934547822183,1.416933086047406,.3825822546740091,.7020295297433894,-2.23504436237389,3.319231271938326
pre55,.2022592717219359,1.298958569545436,.1557087935396704,.8762625654775578,-2.343652741996785,2.748171285440657
pre54,.8763349159372352,1.573757585912029,.5568423776202985,.5776351271039317,-2.20817327284704,3.960843104721511
pre53,-.1460785916632593,1.266975911387137,-.1152970552560281,.9082096723636351,-2.629305747261858,2.337148563935339
pre52,.4553922726550795,1.694687261155587,.2687175876595384,.7881470164451199,-2.866133724268695,3.776918269578855
pre51,-1.193528856698564,1.212468982886435,-.9843788777649541,.3249292595496295,-3.569924395527887,1.182866682130759
pre50,-.1652208888795313,1.867559884830441,-.0884688572621231,.9295040355653021,-3.825571002118967,3.495129224359904
pre49,0,,,,,
pre48,1.048654691407354,1.409760732282387,.7438529584446528,.4569654372177533,-1.714425570684938,3.811734953499646
pre47,1.040938665263786,1.777267308327799,.5856961754634352,.5580797046531601,-2.442441249959144,4.524318580486716
pre46,.2500165759040502,1.270659256618298,.1967613068584872,.8440143317905716,-2.240429803690252,2.740462955498352
pre45,-.9505035626923399,2.505236727159772,-.3794066853594077,.7043858868393178,-5.86067732067249,3.95967019528781
pre44,-.8144829597121086,2.386828059301756,-.3412407343453043,.7329223600427731,-5.492579993233182,3.863614073808964
pre43,-1.244274810006788,2.443593585777815,-.5091987543463473,.610612916132643,-6.033630230984393,3.545080610970818
pre42,-.6123147594688747,2.152509583872459,-.2844655206446485,.7760536535820848,-4.831156020236192,3.606526501298442
pre41,-1.49149215312066,2.831701026576788,-.5267124386092794,.5983932964713619,-7.041524180196263,4.058539873954943
pre40,-2.566446375589277,2.251696299604481,-1.13978353832179,.2543764935602975,-6.97969002693617,1.846797275757616
pre39,-.9597754545062661,2.794297744036447,-.3434764446826062,.7312400585981551,-6.436498394899225,4.516947485886693
pre38,-1.744104695773608,2.310268629596744,-.7549358864289476,.4502874521310377,-6.272148004395931,2.783938612848716
pre37,-2.247867933381476,2.577558729654382,-.872091839274167,.3831582777701089,-7.299790211540879,2.804054344777927
pre36,-1.078693931279267,2.407219903854061,-.4481077651245041,.6540754242084934,-5.796758245701199,3.639370383142664
pre35,-.826299382084546,2.335448663267328,-.3538075553022608,.7234831109691593,-5.40369464983072,3.751095885661628
pre34,-.318846853454554,2.37502568411965,-.1342498548906181,.8932050041868246,-4.97381165668667,4.336117949777562
pre33,-.3759678675766343,2.206490210562273,-.1703918131052245,.8647020101934882,-4.70060921251889,3.948673477365621
pre32,-1.153499049081826,2.401840880526352,-.4802562311409415,.6310452072274291,-5.861020671509445,3.554022573345794
pre31,-.9229779920436364,2.174537770335673,-.4244479008985716,.6712391932093871,-5.184993704923586,3.339037720836313
pre30,-.8758291001534203,2.258887593404827,-.3877258446637802,.698218927808576,-5.303167428351238,3.551509228044398
pre29,-.1670539206234614,1.84710887908052,-.0904407544760544,.9279369719842648,-3.787320799145431,3.453212957898507
pre28,-.6020793895891621,2.232129665997206,-.2697331605599993,.7873655473350188,-4.976973143767106,3.772814364588782
pre27,-.366599892671384,2.445053392328709,-.1499353322187489,.880815635713091,-5.158816481913136,4.425616696570368
