variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre6,.0321331817810313,.1042240830978454,.3083086060912115,.7578475180867198,-.1721422674124553,.2364086309745179
pre5,.2190728719378288,.100764692779692,2.174103506838463,.0296973626700725,.0215777031763892,.4165680406992683
pre4,.0319339070242211,.1047797588889402,.3047717170075661,.7605400239040992,-.1734306467068923,.2372984607553345
pre3,-.1285880226631548,.0884311926832197,-1.454102548676301,.1459178770821876,-.3019099754321873,.0447339301058777
pre2,-.0216946788662608,.0905609855955597,-.2395587760401376,.810672326180173,-.1991909490380083,.1558015913054867
post0,.2128996216159243,.1095062124298094,1.944178479850057,.051873931957303,-.0017286108298945,.4275278540617431
post1,.2741221037599594,.1033289540143657,2.652906984056459,.0079801858568017,.0716010753316072,.4766431321883116
post2,-.0337698068454688,.1242259896184552,-.2718417212790061,.7857437238120634,-.2772482724414876,.20970865875055
post3,.1513113535455802,.1241676659274751,1.218605120869062,.2229941044965807,-.0920527997166722,.3946755068078326
post4,.011656010542929,.1408649128803995,.082746017475803,.9340534936536276,-.2644341453880263,.2877461664738843
post5,.034010398087858,.1362456770640427,.2496255207559452,.8028769605520396,-.2330262220069406,.3010470181826566
post6,-.0384100863826216,.1453054989782044,-.2643402118483006,.7915177773054539,-.3232036311355239,.2463834583702807
