variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post5,-.1126370944187591,.2652810824062808,-.4245952760636515,.6711317372765893,-.6325784617148718,.4073042728773535
post6,-.2829162597365328,.3276370630739467,-.8635050536778845,.3878598420547623,-.9250731033619463,.3592405838888807
post7,.2226490792543603,.3186822872894202,.6986553320804911,.4847674552282005,-.4019567263437498,.8472548848524704
post8,-.0336559631174655,.3110337569050468,-.1082067858240226,.9138316622553533,-.6432709246275435,.5759589983926124
post9,.1235445720519363,.2781169286992206,.4442180942733909,.6568849114840085,-.42155459168943,.6686437357933026
post10,-.0418714483034994,.2849904982055871,-.1469222608021622,.8831933810144262,-.600442560722577,.5166996641155781
post11,.013541913033252,.3074954790765786,.044039389047016,.9648730063911373,-.5891381513657317,.6162219774322357
post12,.2559833413245411,.2831608864015985,.9040208362728731,.3659843529786236,-.2990017978530294,.8109684805021116
post13,.0514655886902557,.3532728206285629,.1456822763740648,.8841722134883484,-.640936416458606,.7438675938391175
post14,-.0174118034223864,.412301020016941,-.0422308036532895,.9663147066931653,-.8255069534447185,.7906833465999458
post15,-.1738582337424699,.3821221819926801,-.4549807415937982,.6491230938636198,-.9228039481419827,.575087480657043
post16,.5076686441192978,.4399109956079134,1.154025812466338,.2484895865151897,-.3545410636753702,1.369878351913966
post17,-.1867430761247132,.5411426073879516,-.3450903210636209,.7300264696976821,-1.247363097105197,.8738769448557705
post18,-.0027516565638971,.613559900641209,-.0044847398942164,.9964217072741612,-1.205306964178641,1.199803651050846
post19,-.037133041926596,.8511689253849749,-.0436259370133856,.9652025766289017,-1.705393480440807,1.631127396587615
post20,.0634850657315799,.8387468893055797,.0756903739865323,.93966543447059,-1.58042862945236,1.707398760915519
post21,.3595178413291357,.8310651873354727,.4325988464055475,.6653062276625725,-1.269339994653424,1.988375677311695
post22,-.3785749476929463,1.904991355946421,-.1987279084029576,.8424755916727248,-4.112289396208054,3.355139500822161
post23,.4595323398756391,2.536771126570397,.1811485218601122,.8562509996137484,-4.512447705223437,5.431512384974715
post24,.6602030357337184,2.553043063385269,.2585945553375454,.7959480846048191,-4.343669419481218,5.664075490948655
post25,.2082179151366918,2.614515969967554,.0796391827506319,.9365242308429282,-4.916139223004519,5.332575053277903
post26,.816207280905382,2.570483288387234,.3175306700466761,.7508409712829589,-4.221847387195682,5.854261949006446
post27,-.2336148385717216,2.579139791251044,-.0905785872344685,.9278274468892761,-5.288635940517921,4.821406263374477
post28,.6708414040746784,2.523873409182904,.2657983564603033,.790394509055667,-4.275859579462136,5.617542387611493
post29,.784954682609717,2.516047681540268,.3119792555478064,.7550562887504645,-4.146408156594711,5.716317521814145
post30,.1718502240610243,2.588735546818183,.0663838468445514,.9470722301839629,-4.901978213201218,5.245678661323266
post31,-.552068570383102,2.395205610331341,-.2304890102135038,.8177118022065368,-5.246585302200808,4.142448161434604
post32,.0383188306399681,2.472853281764812,.0154957962619687,.9876366381883337,-4.808384540670741,4.885022201950677
post33,.4187103163845403,2.582188643995798,.1621532638051605,.8711851627102127,-4.642286427135542,5.479707059904623
post34,.1718502255870341,2.56324105843926,.0670441139436462,.9465465843321602,-4.852009932648243,5.195710383822312
post35,.2671603783851049,2.519757039121072,.1060262454821019,.9155615286671354,-4.67147266808348,5.20579342485369
post36,17.85876023592895,8.690802623323247,2.054903443325468,.0398883318247982,.8251000974691678,34.89242037438873
post37,17.5104536027873,8.516157038440523,2.056144986963957,.039768543082662,.8190925207565876,34.20181468481802
post38,18.18418261093725,6.046215807336321,3.00753118816451,.0026337909749977,6.333817385801295,30.0345478360732
post39,17.97654327483355,4.088974606633408,4.396345050827853,.0000110088882953,9.962300312133236,25.99078623753386
post40,18.9266008549636,6.571625851436729,2.880048451149383,.0039761406161402,6.046450866275244,31.80675084365195
post41,19.07515555945943,6.603088308375925,2.88882333063195,.0038668626000452,6.133340288305106,32.01697083061375
post42,17.81793822984792,6.205339697124667,2.871388046347264,.0040867351192483,5.655695911646886,29.98018054804895
post43,0,,,,,
post44,17.34793461346224,8.423782755881813,2.05939957335073,.0394559766057038,.8376237983443247,33.85824542858015
