variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre78,-.4408493417416658,3.289148083272391,-.1340314666839391,.8933776921061055,-6.887461124774503,6.005762441291171
pre77,.5353240482018908,3.480223445888373,.1538188729905652,.8777525524412645,-6.285788563891202,7.356436660294984
pre76,.3370165163061853,3.190464997974601,.1056324129931321,.9158740067655029,-5.916179973659688,6.590213006272059
pre75,-2.118347150866923,1.004487135659944,-2.10888430091758,.0349545696177649,-4.087105759694213,-.1495885420396335
pre74,-.271730054028089,1.262278707753603,-.215269458606071,.8295572399164461,-2.74575085967691,2.202290751620732
pre73,-.356263482880889,1.234094074047513,-.288684218142654,.7728230408503945,-2.775043421548322,2.062516455786544
pre72,.0706932952269598,1.221079190801336,.057894111831164,.9538329733353461,-2.322577941014972,2.463964531468891
pre71,-.4945428542326661,1.204952172573065,-.4104252977747781,.6814939919032906,-2.856205715569165,1.867120007103833
pre70,.2154075353143346,1.125735215907087,.1913483137691176,.8482527114012822,-1.990992943991977,2.421808014620646
pre69,-1.227729488576562,.5926870655430969,-2.071463272868215,.0383155232388755,-2.389374791143762,-.0660841860093617
pre68,-.7626490887593076,.561483391118563,-1.358275419759062,.1743763068184277,-1.863136313269108,.3378381357504927
pre67,-.8458319808544286,.5335129748407721,-1.585400956943678,.1128752639053796,-1.891498196827166,.1998342351183087
pre66,-.8469071231389409,.5023883676877189,-1.685761808214024,.0918416866236986,-1.831570230058736,.1377559837808542
pre65,-.9270291117383099,.5170238698488537,-1.793010276313387,.0729712809201145,-1.940377275789587,.0863190523129677
pre64,-.3416719279043547,.5055219462744278,-.6758795150683222,.4991171446994408,-1.332476735996825,.6491328801881158
pre63,-.0447446827634582,.5207671941997458,-.0859207017297174,.9315294547641341,-1.065429627724936,.9759402621980197
pre62,-.3369707326188771,.5504423371990076,-.6121817124997933,.5404175395576966,-1.415817889094984,.7418764238572297
pre61,-.3889333597286304,.4862528280953575,-.7998582985153516,.4237929012663726,-1.341971390176277,.5641046707190163
pre60,-.9083086764617282,.4419821422180656,-2.055080035368456,.039871274915525,-1.774577757018997,-.0420395959044596
pre59,-.7212781732807253,.4451004076465414,-1.620484189386542,.105128307930605,-1.593658941772043,.1511025952105922
pre58,-.3534911562026405,.3800816508491736,-.9300400464291688,.3523503503936699,-1.098437503051548,.3914551906462672
pre57,-.0117084893114539,.4143604008561599,-.028256776678615,.9774573540354258,-.8238399516091069,.8004229729861992
pre56,-.7336090164668553,.5188664803180155,-1.413868585261517,.1574004912723589,-1.750568630675227,.2833505977415159
pre55,-.7541408295857807,.4664933944088675,-1.616616309307906,.1059611291985146,-1.668451081653,.1601694224814382
pre54,.0831972658546439,.4050344072819173,.2054078971042474,.837253450827233,-.7106555849174416,.8770501166267295
pre53,-.3454694379064581,.4398072329137618,-.7855019473365468,.432159329023693,-1.20747577455765,.5165368987447341
pre52,-.3806457295624207,.4704044161006798,-.8091882570272294,.4184068684685898,-1.302621443288347,.5413299841635052
pre51,-.5637047632805444,.4493175663589571,-1.254579846162089,.2096313234350543,-1.444351010965286,.3169414844041971
pre50,-.5345001625554102,.4920514021011754,-1.086268955383459,.2773600176363691,-1.49890318921615,.4299028641053297
pre49,-.4986812507657768,.4318673319277947,-1.15470936071903,.2482094649580814,-1.345125667443659,.3477631659121057
pre48,-.5209599490972062,.4856517451390849,-1.072702722293337,.2834045185632768,-1.472819878598838,.4308999804044255
pre47,-.7884244736730391,.4288601206305074,-1.838418719170956,.0660007288520619,-1.628974864514336,.0521259171682583
pre46,-.8559881398339533,.4328866985295676,-1.977395338645376,.0479969604658089,-1.704430478338354,-.0075458013295528
