variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre32,-.0765431536671039,.2155652900170505,-.3550810692252431,.7225288583558437,-.4990433584174545,.3459570510832466
pre31,-.1777760185042321,.2192972986172861,-.8106621450658348,.4175597180125648,-.6075908257010383,.2520387886925741
pre30,-.2400902714030917,.2097662681006039,-1.144560913330185,.2523910914372734,-.6512246020516486,.1710440592454652
pre29,-.1694128462803098,.2251951738911821,-.7522934144324639,.4518746273467493,-.6107872765992614,.2719615840386417
pre28,.0665399369198652,.186466299600758,.3568469855536014,.7212063594447773,-.2989272946280759,.4320071684678063
pre27,-.1466692705835946,.201478706280292,-.7279641272837641,.4666355459433972,-.5415602785446909,.2482217373775017
pre26,.0546583371909017,.2058646207705296,.2655062195063984,.7906195192675969,-.3488289052103327,.458145579592136
pre25,-.0102381788693168,.2130971418564548,-.0480446559729711,.9616806533577354,-.427900902116391,.4074245443777574
pre24,-.0965557705103729,.183026856537138,-.5275497396240356,.5978118850253857,-.4552818175267428,.262170276505997
pre23,-.0306688162493795,.2019101904611822,-.1518933550571617,.8792710493785196,-.4264055176649194,.3650678851661603
pre22,-.0684790739559203,.2137487812334762,-.3203717633417574,.7486865280123394,-.4874189869128646,.350460839001024
pre21,.0038388700197383,.1985834884739263,.0193312648963881,.9845768428043558,-.3853776153134821,.3930553553529587
pre20,.045162703360012,.2048783055367602,.2204367282406516,.8255310438166104,-.3563913967056311,.4467168034256551
pre19,.0710831832982496,.2119545912533261,.3353698680359873,.7373460949576653,-.3443401819161778,.486506548512677
pre18,-.0736237382790459,.1854210447726781,-.3970624713570506,.6913213934661304,-.4370423080092838,.2897948314511921
pre17,-.0315195692185979,.2123323446363254,-.1484445022852424,.8819919813419032,-.4476833174587422,.3846441790215465
pre16,.0476973503664158,.1973855265915574,.2416456322307469,.8090547602864383,-.3391711728225099,.4345658735553415
pre15,-.0742588654346498,.1902530285851219,-.3903163381255996,.6963026434356405,-.447147949411158,.2986302185418584
pre14,.0082352165241936,.1967453101892694,.0418572443544972,.9666125005670262,-.3773785055739358,.393848938622323
pre13,-.1518890021411922,.2128295329813158,-.7136650633656488,.4754343146227106,-.5690272216310507,.2652492173486664
pre12,.0610277159391044,.1738967838114583,.3509421773163535,.7256317284394931,-.2798037173587019,.4018591492369106
pre11,-.2167588419176927,.1696028076599904,-1.2780380520129,.201236009619973,-.5491742366081479,.1156565527727625
pre10,.0228903384136397,.1612619681856252,.1419450517141843,.8871234084464111,-.2931773113062296,.338957988133509
pre9,-.1414670943949038,.1891495626865667,-.7479112950915151,.4545136641445663,-.5121934249520756,.2292592361622681
pre8,-.1684439029901959,.1669526542566087,-1.008932165470668,.3130071677963987,-.4956650924565166,.1587772864761248
pre7,.0636837714016179,.1514834650924828,.4204008098358331,.6741926766043975,-.2332183644329788,.3605859072362146
pre6,-.2180765159566105,.1661373101926756,-1.312628185106038,.1893082674086515,-.5436996604226138,.1075466285093928
pre5,-.2051237810665051,.1533108624764631,-1.33795986633365,.1809095199903996,-.5056075499591459,.0953599878261357
pre4,-.1984614512593103,.1469777375418872,-1.35028239363632,.176925417678227,-.4865325233705898,.0896096208519692
pre3,-.0930267535358578,.1500520078587314,-.6199634037782366,.5352818809897613,-.3871232847468924,.2010697776751768
pre2,-.238634916646102,.1517924561540464,-1.572113151683399,.115924311951324,-.5361426638329082,.0588728305407042
post0,.0933973257167353,.1495488164328279,.6245273479558836,.5322813158149955,-.1997129684221992,.3865076198556698
post1,-.1817680718879088,.1697197366209653,-1.070989594415003,.2841741084198909,-.5144126431306244,.1508764993548068
post2,.2466805591776653,.1402376025549041,1.759018656077552,.0785743398559747,-.028180091108189,.5215412094635197
post3,.2496587692253224,.17089533191111,1.460887002783555,.1440464540389032,-.0852899264464718,.5846074648971166
post4,-.1785674581660874,.1787784760633241,-.9988196683298612,.3178820563910924,-.5289668324611587,.1718319161289839
post5,.0560468341674245,.1679868133307898,.3336382961028039,.7386525163973285,-.2732012698385765,.3852949381734255
post6,-.0775234200393184,.1664596411272105,-.4657190146173273,.6414166400653825,-.4037783215281133,.2487314814494765
post7,-.0731901333823513,.1824401523469068,-.4011733844816217,.6882924748288402,-.4307662613162893,.2843859945515866
post8,-.1157769200142684,.1940908126265862,-.5965090178534782,.5508352313443889,-.4961879224924893,.2646340824639525
post9,-.0773748591293863,.1785642900160435,-.4333165333473697,.6647848284928506,-.4273544364857966,.272604718227024
