variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre12,.7337113553868668,.2983959248733984,2.45885179463547,.0139382143645216,.1488660895014863,1.318556621272247
pre11,-.5993511403327848,.5744425617264519,-1.043361304098832,.2967809882281585,-1.725237872503557,.5265355918379878
pre10,-.6123299098003262,.5276107590121627,-1.160571310082421,.2458162784009466,-1.646427995320006,.4217681757193542
pre9,-.3834206217626929,.5499195440126751,-.6972303965866241,.485658619080143,-1.461243122422225,.6944018788968391
pre8,-.6308842172189303,.6018866560872901,-1.0481777770588,.2945567073089217,-1.810560385925264,.5487919514874039
pre7,-.2877923014659881,.6287410801243213,-.4577278478592218,.6471479783831264,-1.52010217411047,.9445175711784938
pre6,.0646998678522226,.4799074038266236,.1348173988072015,.8927562491704853,-.8759013595620793,1.005301095266524
pre5,-1.331723100833296,.885898670428663,-1.503245399599607,.1327757742246049,-3.068052588825394,.4046063871588024
pre4,.3412666927662576,.4910709785434588,.6949437203120244,.4870905721468591,-.6212147390317631,1.303748124564278
pre3,.2523228518395019,.3573506416287605,.7060931825655755,.4801301910546457,-.4480715356051484,.9527172392841523
pre2,.3416782521882903,.4842905808736108,.7055232244491263,.4804846841642025,-.6075138443759691,1.29087034875255
post0,.0952926265544606,.5194003631778933,.183466615177978,.8544319113744223,-.9227133788312342,1.113298631940155
post1,-.1959308089345669,.7478816585012054,-.2619810323029216,.7933360656405357,-1.661751924295013,1.26989030642588
post2,.3261066075831731,.6008670159175725,.5427267580750492,.5873179479889713,-.8515711031133242,1.50378431827967
post3,.1422613224592903,.4708353495707707,.3021466476316625,.7625402735057819,-.7805590053477467,1.065081650266327
post4,-.1848482651941313,.6397509473755491,-.2889378530073844,.7726289360094951,-1.438737081125587,1.069040550737324
post5,1.053863417510068,.5832652412760709,1.806833911797006,.070788179465829,-.0893154488250958,2.197042283845232
post6,.3783125166608193,.4337861137046672,.8721176282705633,.3831442101850513,-.4718926431939252,1.228517676515564
post7,-1.44781199349235,.8181007009420074,-1.769723448256746,.076773221754098,-3.051259903065658,.1556359160809579
post8,.3515904406080642,.8738802260306133,.402332528114382,.6874393186321093,-1.361183329213659,2.064364210429788
post9,-.1079740959749527,.6023062852428178,-.1792677556592711,.8577274639469132,-1.288472722712984,1.072524530763079
post10,-.5107115262261991,.651068274901232,-.7844208448087487,.4327932111968872,-1.786781896509237,.7653588440568387
post11,.0241246359588788,.575206587086138,.041940820047087,.9665458753192175,-1.103259558400154,1.151508830317911
post12,-.1607497959767278,.6550823968181104,-.2453886667654748,.8061555034161678,-1.4446877006464,1.123188108692944
