variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre39,1.124335247786775,4.549178420263191,.2471512752233901,.804791152403928,-7.791890615175896,10.04056111074945
pre38,1.169064398442715,5.335517519447156,.2191098415817494,.82656448456692,-9.288357778556197,11.62648657544162
pre37,.1226592095247487,3.737436312414168,.0328190768408085,.9738188652875355,-7.202581357319209,7.447899776368706
pre36,.7669912605351528,3.712923661757789,.2065733988648827,.8363430367838789,-6.510205393856691,8.044187914926997
pre35,.6639376320001805,3.796669879299698,.1748736795948783,.8611788922054089,-6.77739859261526,8.105273856615621
pre34,1.67114016575649,.8385788664912646,1.992824089103011,.0462807129894051,.0275557892371892,3.31472454227579
pre33,1.4379823282997,.9283750090055903,1.548923995530604,.1213999918805119,-.3815992534983053,3.257563910097705
pre32,1.536797016112345,.6290043541952783,2.44322158640453,.0145567964725903,.303971135770724,2.769622896453966
pre31,1.317555138910255,.6039630892912219,2.181515993728136,.0291452728025443,.1338092359079115,2.501301041912599
pre30,.6442417856923643,.4376298970829477,1.472115570683361,.1409896714659215,-.2134970511481836,1.501980622532912
pre29,.5684066415834472,.4051039118673456,1.403113188819506,.1605830888866217,-.2255824356728382,1.362395718839733
pre28,.8255666790307573,.4790245127453165,1.723433054186284,.0848102417662294,-.113304113661911,1.764437471723426
pre27,-.0077346771954629,.3057758966831788,-.025295248184578,.9798194641193652,-.6070444220349339,.591575067644008
pre26,.1641304367695104,.3305378054672253,.4965557163347986,.619502387849406,-.4837117574751578,.8119726310141786
pre25,-.0466547725105338,.3104718055181259,-.1502705613885768,.8805511578425782,-.6551683295411846,.5618587845201169
pre24,1.095895818585593,.7894492800908252,1.388177614728474,.1650829669679948,-.4513963380134978,2.643187975184683
pre23,.5334878145820757,.5832024387510693,.9147558019896871,.3603198424000589,-.6095679610659467,1.676543590230098
pre22,.6535611253252477,.3755244198344613,1.740395805986068,.0817895414658871,-.082453212865595,1.38957546351609
pre21,-.0481983648918495,.3101227317456903,-.1554170654325771,.8764925313597848,-.6560277499005789,.5596310201168799
pre20,.8663680324956377,.6049611338178411,1.432105277620212,.1521136943066509,-.319334001833847,2.052070066825122
pre19,.2554168063165244,.3708103032251045,.6888071989776153,.4909446047413234,-.471358033101057,.9821916457341058
pre18,.4086602478808696,.3923198118881183,1.041650805025904,.297573604875083,-.3602724538413711,1.17759294960311
pre17,.4530953556328144,.3808556193124079,1.189677485790619,.2341731776787489,-.2933679415292024,1.199558652794831
pre16,-.0623957726421222,.3230773463833332,-.1931295194188244,.8468575346846591,-.695615735774227,.5708241904899827
pre15,.5573607993616667,.4364190716837064,1.277122920433717,.2015588540535309,-.2980048633048019,1.412726462028135
pre14,.4445002350853897,.370899345456036,1.19843898494579,.2307461630855026,-.2824491238979204,1.1714495940687
pre13,.0436312418302168,.2949207680381174,.1479422494402891,.88238834482103,-.5344028418173847,.6216653254778184
pre12,.8299808633999373,.5611054948693117,1.479188621371904,.1390899098135071,-.2697656980714376,1.929727424871312
pre11,.3049638449164936,.3814551075360882,.7994750598211401,.4240150024952343,-.4426744275730927,1.05260211740608
pre10,.4908449187471586,.4050879366503174,1.211699668980439,.225627365889395,-.3031128476591065,1.284802685153424
pre9,.6838402435252559,.604565199917234,1.131127368262141,.2580014866266755,-.5010857746187803,1.868766261669292
pre8,.4364593048873763,.47238036987605,.9239573291369004,.3555085327743358,-.4893892070733911,1.362307816848144
pre7,1.074922080894505,.6677712478840756,1.609716028206579,.1074598642184335,-.2338855148696517,2.383729676658662
pre6,.1738742270447386,.2282055409719302,.7619193920717531,.4461081153298068,-.2734004143327242,.6211488684222014
pre5,.0686100016843798,.3190814900909287,.2150234464080885,.8297490384979918,-.5567782270272145,.6939982303959741
pre4,.0836508133877907,.24135623036746,.3465865093286965,.7289019824209,-.3893987055767835,.5567003323523648
pre3,.2678708999002272,.2498039548020461,1.072324495873166,.2835743079791226,-.2217358547074546,.757477654507909
pre2,-.0046931424206992,.2222061377080261,-.0211206696138425,.9831493966043442,-.4402091694721779,.4308228846307795
post0,.4448305168058114,.2201799096893728,2.0203047473013,.043351786693295,.0132858236953591,.8763752099162637
post1,.5817078952717456,.2645204004666905,2.199104092710599,.0278705215943866,.0632574371809203,1.100158353362571
post2,-.0938957629199218,.2755483489141761,-.3407596644651539,.7332845180538827,-.6339606027911833,.4461690769513397
post3,.0577597380928706,.2795363280103375,.2066269472164441,.8363012135573105,-.4901213971779659,.6056408733637071
post4,.1337766800596284,.3517791728867803,.3802859588355569,.7037331572249037,-.5556978293097501,.8232511894290069
post5,.2979600534732935,.254950750329668,1.168696515260346,.2425259264568525,-.201734235004319,.7976543419509061
post6,.1604289368433091,.2902541223831112,.5527188917288015,.5804559150979982,-.4084586893918699,.7293165630784881
post7,-.0839048088431521,.3739792818680681,-.2243568371596369,.8224796535462282,-.8168907322687187,.6490811145824145
post8,.2427184999440939,.3978638608356415,.6100541512725165,.5418259367656623,-.5370803380438195,1.022517337932007
post9,-.3729738942675337,.5057444857618486,-.7374749597233659,.4608335653380548,-1.364214871740487,.6182670832054197
post10,.2183934438944719,.5976909718862541,.3653952530105041,.7148163842013773,-.953059334887328,1.389846222676272
post11,-.5170257299226869,.6099156572124688,-.8477003726805082,.3966048587625294,-1.712438451666203,.6783869918208291
post12,.5171873555874357,2.618175721963665,.1975372971526673,.8434070974912288,-4.614342764658502,5.648717475833373
post13,.2855144295266851,2.638904789138668,.1081942898060662,.9138415744422448,-4.88664391581537,5.45767277486874
post14,.4523426688736932,2.636355531727096,.1715787811734786,.8637686902160751,-4.714819223754358,5.619504561501745
post15,.1969032052302573,2.610750868641464,.0754201435285621,.9398804326346291,-4.920074469913672,5.313880880374187
post16,-.2791690075564654,2.678018030366166,-.1042446333037924,.9169752146403356,-5.527987897023043,4.969649881910112
post17,.1999852871449806,2.632621611914446,.0759643111033914,.939447491738631,-4.959858257129117,5.359828831419078
post18,.0617237155332382,2.613959097703162,.0236131145232814,.9811612111917319,-5.061541973025776,5.184989404092253
post19,17.66662849295201,3.848646578520341,4.590348355588463,4.42506853999e-06,10.12341980982884,25.20983717607518
post20,18.5059870778677,6.464086262002568,2.862892963952273,.0041979234852314,5.836610811382526,31.17536334435287
post21,16.64111890579398,5.84419867442313,2.847459477827659,.0044069704319919,5.186699985427921,28.09553782616004
post22,17.17774520893954,8.560328813653665,2.006668853834348,.0447849345195734,.3998090383578692,33.95568137952121
