variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
imput,.0757018552579074,.0763700422444531,.99125066627033,.3215631959318224,-.0739806770390232,.225384387554838
apt,2434289.849932875,447336.194583092,5.441745781831006,5.27609335890e-08,1557527.019568813,3311052.680296937
att,.0133874149244529,.0126707225586737,1.056562864703289,.2907111360498704,-.0114467449486468,.0382215747975526
scale,.1768439476000097,.0163187444236623,10.83685993289932,2.30238420345e-27,.1448597962567179,.2088280989433016
