variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post7,.0895382985934067,.1887091782665164,.4744777091178395,.6351592899790044,-.2803248943611142,.4594014915479275
post8,.1322240556371364,.2346601106736016,.5634705244857413,.5731145257674617,-.3277013098913058,.5921494211655787
post9,.0980756517659566,.2616093467551595,.3748935310699955,.7077396502630507,-.4146692458932064,.6108205494251195
post10,.0869400334584937,.3541551724783862,.2454857085669123,.8060803726030773,-.6071913495377143,.7810714164547016
post11,.1092638122758483,.3516297691044293,.3107353866941749,.7560017933408284,-.579917871060968,.7984454956126648
post12,.2193834858143514,.565996994019403,.3876053903686116,.6983080792684017,-.8899502378216105,1.328717209450313
post13,.6424470360693558,.6361148016106439,1.00995454663636,.312517067348684,-.6043150651203476,1.889209137259059
post14,.2168429690987245,.699094422043509,.3101769407126367,.7564264050025313,-1.153356919899397,1.587042858096847
post15,.4980389389198056,.6592066387459578,.7555126263097871,.4499414592656928,-.7939823313919776,1.790060209231589
post16,.3044133395998314,.6681598266875891,.4555995847714527,.648677941790536,-1.005155856624367,1.61398253582403
post17,.1364481083078656,.5979522839779774,.2281923022354255,.8194967455146712,-1.035516832762437,1.308413049378168
post18,.5510122118539266,.6082250566255953,.9059347454557644,.3649703923650363,-.6410869936270752,1.743111417334928
post19,2.361673975532519,8.015612201417452,.2946342607636244,.7682732870374522,-13.3486372532855,18.07198520435054
post20,2.869605237529042,8.21427089692193,.3493438764728769,.7268311621967174,-13.23006987969347,18.96928035475155
post21,2.364576725731599,8.195218925756089,.2885312457364821,.7729401163460015,-13.69775721417136,18.42691066563456
post22,2.648039341232674,8.172033802637646,.324036758190841,.745910205310748,-13.36885259238101,18.66493127484636
