variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre26,-.779136815088327,2.759871214456241,-.2823091204427216,.777706492789103,-6.188384997391378,4.630111367214724
pre25,-.0679853877297309,2.539070491254535,-.0267756992032702,.9786386354940685,-5.044472104797041,4.908501329337579
pre24,-.3094940051093019,2.384625482592532,-.1297872589924789,.8967347434990894,-4.983274067607111,4.364286057388506
pre23,-.8347577715509789,2.63422913645269,-.3168888233751304,.7513279629762357,-5.997752006024299,4.328236462922341
pre22,.0963558745683537,2.466480950243177,.0390661336990475,.9688376617397205,-4.737857956462403,4.93056970559911
pre21,-.833902571232268,2.403299907498974,-.346982317367157,.7286046031682044,-5.5442838339787,3.876478691514164
pre20,-1.150471066592289,2.735881315091161,-.4205120522759061,.6741114267681283,-6.512699910147044,4.211757776962466
pre19,-1.367790804060847,2.740455930151339,-.4991106731591601,.6177014189043075,-6.738985728376685,4.003404120254991
pre18,.114850009124744,1.13791268343695,.1009304235698043,.9196056919026184,-2.115417867963006,2.345117886212495
pre17,-1.030452247669341,2.494684355130931,-.4130591694095339,.6795632633083301,-5.919943736521494,3.859039241182813
pre16,.0418920278967445,2.50359341786356,.0167327600391652,.9866498120840069,-4.865060903047371,4.948844958840859
pre15,-.8158970952343432,2.582894817683587,-.3158847544423287,.752089984091421,-5.878277913749322,4.246483723280637
pre14,-.0807671528844325,2.670443993358814,-.0302448405902891,.9758717872537727,-5.314741202599026,5.15320689683016
pre13,-1.00687339664166,2.66016955242572,-.3784997071797644,.7050594112553279,-6.220709912166106,4.206963118882786
pre12,.0840486613843092,2.640136246425741,.0318349712057837,.9746036577727273,-5.090523295888908,5.258620618657527
pre11,-1.358876579922519,2.734328860039727,-.4969689636757066,.6192109378294777,-6.718062667488845,4.000309507643807
pre10,-1.42209469210253,2.659620483382904,-.5346983530122676,.5928584605597648,-6.634855052078031,3.79066566787297
pre9,-1.191247205979515,2.879787931199356,-.4136579617803287,.6791246181044333,-6.835527834243362,4.453033422284332
pre8,-1.101466423902025,2.550373392990464,-.4318843769815566,.6658254501247456,-6.10010642129255,3.897173573488501
pre7,-1.03425716809964,2.694272286192139,-.3838725482201998,.7010729138034563,-6.314933813580625,4.246419477381345
pre6,-.6402406276468485,2.605401678518437,-.2457358621227732,.805886709267346,-5.746734082803188,4.466252827509491
pre5,-1.992175442938632,2.866752950647991,-.6949240053937425,.4871029278497968,-7.610907978782626,3.626557092905362
pre4,-.000313694147227,2.486808226719329,-.0001261432803127,.9998993522244564,-4.874368254975028,4.873740866680574
pre3,-.697750914908486,2.625842336640928,-.2657246039383591,.7904513131982266,-5.844307323805205,4.448805493988233
pre2,-.8164348143606867,2.852714477146293,-.2861957692931841,.7747281839049313,-6.407652447743431,4.774782819022058
post0,-.9204847845674662,2.729814081055186,-.3371968776026171,.7359684909219448,-6.270822067925935,4.429852498791003
post1,-.8942932045475072,2.585339920062661,-.345909331924845,.7294108552302614,-5.961466335663984,4.17287992656897
post2,-.4957907023049791,2.650856225047051,-.1870304008268797,.8516367970866218,-5.691373431591003,4.699792026981044
post3,-.2243304744455324,2.562156627495285,-.0875553321128668,.9302301055839147,-5.246065187086898,4.797404238195832
post4,-1.310372402396097,2.886861628198296,-.4539089749216371,.6498943435789777,-6.968517222015417,4.347772417223223
