variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre17,.1924578330458091,.2174265271025331,.8851626138288573,.3760689330688611,-.2336903293587778,.618605995450396
pre16,.1006124407810478,.2182307449606924,.461036967083488,.6447720832899448,-.3271119596612551,.5283368412233507
pre15,-.3113909718240461,.2418027960277691,-1.287788962491093,.1978194354801126,-.7853157433995582,.162533799751466
pre14,.036353887947636,.2243946839812408,.1620086862248267,.8712990136192368,-.4034516109778429,.4761593868731149
pre13,-.017234274777877,.2005957795471602,-.0859154405779769,.9315336370905676,-.4103947781410474,.3759262285852934
pre12,-.041386284515008,.2201517547597077,-.1879898007634802,.8508846464531282,-.4728757949773294,.3901032259473134
pre11,-.0181355623099197,.2134156428655625,-.0849776617421802,.9322791498079331,-.4364225360638848,.4001514114440454
pre10,.065276223423194,.2155164958508159,.3028827244313553,.7619792372559411,-.3571283465186811,.4876807933650691
pre9,.0940357191972461,.222469707310601,.4226899937705144,.6725214571058753,-.341996894782699,.5300683331771912
pre8,.1445328673628201,.1932924300366232,.7477419955630719,.4546157950936965,-.2343133339931895,.5233790687188297
pre7,.1054114603461169,.1945587683514068,.5417975310972648,.5879579923826372,-.2759167184991118,.4867396391913456
pre6,.0097526128445713,.1679145872623995,.058080795740104,.953684271345703,-.3193539306686398,.3388591563577824
pre5,.1097421778853294,.173995980528874,.6307167415693151,.5282257505230954,-.2312836774059961,.4507680331766549
pre4,.2444402791795836,.1609646141340867,1.51859637283981,.1288641247066752,-.0710445673086131,.5599251256677804
pre3,.0623337901868941,.180294370498011,.345733424813626,.7295430621821131,-.2910366826045282,.4157042629783164
pre2,.2901177784944061,.1647873346102184,1.760558717577655,.0783131210552262,-.0328594624499727,.613095019438785
post0,.3281375678422651,.1491923749658476,2.199425861525302,.0278476554189141,.0357258861412088,.6205492495433215
post1,.2755901115622911,.1570794704990076,1.754462952331076,.0793512126497076,-.0322799933263857,.5834602164509679
post2,.2211664418724749,.164692553873597,1.342904926000614,.1793027611842973,-.1016250322416978,.5439579159866476
post3,.2062231273605376,.1617771374553227,1.274735915125766,.2024027301738043,-.1108542355738806,.5233004902949558
post4,.2155105738956292,.1923228832241349,1.120566467613067,.2624724451154982,-.1614353506265777,.5924564984178361
post5,-.0391475435484851,.2305175835486944,-.1698245441663481,.8651481238471506,-.4909537051071289,.4126586180101587
post6,.2003242968726643,.2052628977726743,.975940118971333,.3290941394721767,-.2019835901241041,.6026321838694326
post7,.0839825008869541,.258892182152445,.3243917996623868,.7456414273007572,-.4234368520108214,.5914018537847296
post8,.2294394006016525,.3305009603745038,.6942170465757967,.4875461038327946,-.4183305785882745,.8772093797915794
post9,.087949452018864,.3824598208699495,.2299573634135286,.8181249009436762,-.6616580224198774,.8375569264576053
post10,-.2962686042069196,.391876136353446,-.7560261437805571,.4496335210967394,-1.064331717860381,.471794509446542
post11,-.0533404372829886,.2906375217921044,-.1835290810150228,.8543829029251643,-.6229795125514884,.5162986379855111
post12,.0217400006528876,.8437187801375826,.0257668801082542,.9794432789179343,-1.631918421496843,1.675398422802618
post13,-.100741564681593,.9306706521093285,-.1082462033730903,.9138003952535739,-1.924822524284283,1.723339394921097
post14,-1.607285053757612,.893165917635895,-1.799536930396881,.0719337875418462,-3.357858084542634,.1432879770274105
post15,.0654150654733696,.8927315712289381,.0732751787676994,.9415871430654191,-1.684306661997203,1.815136792943942
post16,-.1666680277139013,.6769198070414754,-.2462153211948922,.8055155559699245,-1.493406469936996,1.160070414509193
post17,-.3194307426044065,.8220148970557192,-.3885948341672868,.697575888765575,-1.930550335589016,1.291688850380203
post18,-.0149415835867535,.8052883541954192,-.0185543271660522,.9851966381980918,-1.59327775497931,1.563394587805803
