variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre78,3.80503168395e-08,3.052299003018072,1.24661171143e-08,.9999999900534776,-5.982396077912617,5.982396154013251
pre77,1.172720282797964,3.563420520384669,.3290996041835021,.7420804034089612,-5.811455598926965,8.156896164522893
pre76,.7419373811667849,3.004433793838883,.2469474889705532,.8049488633041331,-5.146644648692464,6.630519411026032
pre75,-1.114360610665122,.564635597698984,-1.973592552801117,.0484280912232081,-2.221026046544377,-.0076951747858667
pre74,.2869607904974789,.9133344448449303,.3141902641657189,.7533765366390208,-1.503141827238469,2.077063408233427
pre73,.1730878876137179,1.026689885464363,.1685882855809296,.8661204954197227,-1.839187311187986,2.185363086415422
pre72,.5059836348264943,1.047927114692307,.4828423921210031,.6292076481684099,-1.547915768393402,2.559883038046391
pre71,.0799524930354629,.9812025551213542,.0814841875595956,.9350568995588412,-1.843169176541068,2.003074162611994
pre70,.366675878404146,.9468382711091723,.3872634742305083,.6985611632610335,-1.489093032154003,2.222444788962295
pre69,-.6986975855705488,.4653575707967968,-1.501420906023343,.1332467299582034,-1.610781664265319,.2133864931242212
pre68,-.2902889553942209,.4578203169130662,-.63406743796681,.5260368120887753,-1.187600287934544,.6070223771461025
pre67,-.1657312490768083,.4307573613465165,-.3847438580242583,.7004271977739732,-1.010000163391487,.6785376652378701
pre66,-.420950650372764,.4320067482423014,-.9744075806349759,.3298542070191685,-1.267668318005937,.4257670172604089
pre65,-.5307101531650356,.4437241701130697,-1.196036161450931,.2316824478158589,-1.400393545656576,.3389732393265051
pre64,-.103872894846134,.4377597703460552,-.2372828703835006,.8124373501366106,-.9618662786049272,.7541204889126591
pre63,.0041096118357258,.3782196769981346,.010865674330704,.9913306167978777,-.7371873333249902,.7454065569964418
pre62,-.2855440646591696,.4018123714490978,-.7106403011668911,.4773071625244249,-1.073081841242032,.5019937119236924
pre61,-.0976632454816134,.3759289405243256,-.2597917716720556,.7950243983495057,-.8344704296555916,.6391439386923647
pre60,-.3878405788876346,.3518423644701295,-1.102313473454847,.27032541382317,-1.077438941484504,.3017577837092343
pre59,-.3454487163736331,.3512808838256732,-.9833974243388253,.3254118774577294,-1.033946597129351,.343049164382085
pre58,.1362942996903647,.3130437476297092,.4353841938142891,.6632835814230837,-.4772601712493111,.7498487706300404
pre57,.2714369880675289,.3094181507979214,.8772497261959344,.3803510122580632,-.3350114436593803,.8778854197944381
pre56,-.3249097281856471,.388241375669822,-.8368755844868142,.4026625056158863,-1.085848841806783,.4360293854354892
pre55,-.4065046333573704,.3867356070208075,-1.051117678273414,.2932045457209376,-1.164492494657389,.3514832279426479
pre54,.2104010531230773,.3259185726592999,.6455632503736471,.518562243615557,-.4283876111818511,.8491897174280058
