id_osm,intersec,radar_proximo
68237545,NA,FALSE
68237571,2,FALSE
68237592,NA,FALSE
68237642,1,FALSE
68237652,3,FALSE
68237814,NA,FALSE
68237816,1,FALSE
68237817,NA,FALSE
68237818,NA,FALSE
68237819,1,FALSE
68237823,1,FALSE
68237824,NA,FALSE
68237841,NA,FALSE
68237854,NA,FALSE
68237891,NA,FALSE
68237907,NA,FALSE
68237937,NA,FALSE
68237993,NA,FALSE
68238012,NA,FALSE
68238102,NA,FALSE
68238289,2,FALSE
68238335,2,FALSE
68238338,2,FALSE
68280085,6,FALSE
68280131,4,FALSE
68280754,2,FALSE
68280757,6,FALSE
68280979,2,FALSE
68304266,5,FALSE
68304739,3,FALSE
68304846,NA,FALSE
68305005,2,FALSE
68305143,3,FALSE
68305201,2,FALSE
68305657,2,FALSE
68305681,3,FALSE
68305684,2,FALSE
68305688,3,FALSE
68305694,6,FALSE
68305698,3,FALSE
68305700,3,FALSE
68305701,2,FALSE
68519628,18,FALSE
68520350,3,FALSE
68520381,NA,FALSE
68520382,2,FALSE
68520383,2,FALSE
68520506,5,FALSE
68520546,5,FALSE
68520575,2,FALSE
68520592,3,FALSE
68520596,4,FALSE
68520602,13,FALSE
68520606,2,FALSE
68520607,3,FALSE
68520608,6,FALSE
68520609,5,FALSE
68520614,5,FALSE
68520615,1,FALSE
68520616,NA,FALSE
68520617,6,FALSE
68520619,4,FALSE
68520621,4,FALSE
68520622,2,FALSE
68520624,5,FALSE
68520853,13,FALSE
68520868,4,FALSE
68520882,4,FALSE
68520883,NA,FALSE
68520886,NA,FALSE
68520889,1,FALSE
68521002,5,FALSE
69307008,1,FALSE
69307009,3,FALSE
69307015,2,FALSE
69307016,3,FALSE
69307018,5,FALSE
69307020,3,FALSE
69307021,2,FALSE
69307022,10,TRUE
69307024,2,FALSE
69307025,4,FALSE
69341101,5,FALSE
69341103,NA,FALSE
69341104,2,FALSE
69341106,NA,FALSE
69341107,4,FALSE
69415230,2,FALSE
69415236,7,FALSE
69415237,2,FALSE
69415238,4,FALSE
69415243,NA,FALSE
69415245,2,FALSE
69415246,3,FALSE
69415252,5,FALSE
69415258,4,FALSE
69415260,2,FALSE
69415267,4,FALSE
69415268,3,FALSE
69415270,5,FALSE
69415272,2,FALSE
69415279,NA,FALSE
69415280,5,FALSE
69415281,3,FALSE
69421397,2,FALSE
69421399,3,FALSE
69421401,2,FALSE
69421402,10,FALSE
69421407,8,FALSE
69421409,2,FALSE
69421413,2,FALSE
69421415,2,FALSE
69421416,2,FALSE
69421417,4,FALSE
69421419,4,FALSE
69421420,4,FALSE
69421427,NA,FALSE
69421428,NA,FALSE
69421429,3,FALSE
69421431,3,FALSE
69421432,4,FALSE
69421437,NA,FALSE
69421438,4,FALSE
69421439,1,FALSE
69466366,3,FALSE
69466367,NA,FALSE
69466368,3,FALSE
69466369,3,FALSE
69466370,5,FALSE
69466371,5,FALSE
69466375,1,FALSE
69466379,2,FALSE
69476871,8,FALSE
69476872,3,FALSE
69476873,2,FALSE
69476874,4,FALSE
69476875,5,FALSE
69476877,3,FALSE
69476878,3,FALSE
69476879,4,FALSE
69476905,4,FALSE
69476906,NA,FALSE
69476907,5,FALSE
69476908,NA,TRUE
69476909,NA,TRUE
69476911,4,FALSE
69476913,NA,TRUE
69487078,4,FALSE
69487505,NA,TRUE
69488650,NA,FALSE
69488762,3,FALSE
69488784,2,TRUE
69489142,4,FALSE
69489160,5,FALSE
69489297,5,FALSE
69489298,8,FALSE
69489299,7,FALSE
69489313,4,FALSE
69489341,NA,FALSE
69489343,2,FALSE
69489370,1,FALSE
69489721,4,FALSE
69489905,7,FALSE
69489995,6,FALSE
69489996,9,FALSE
69489998,6,FALSE
69491190,2,FALSE
69491286,2,FALSE
69491289,4,FALSE
69497189,1,FALSE
69497624,7,FALSE
69497633,2,FALSE
69497666,3,FALSE
69497667,4,FALSE
69497744,3,FALSE
69500646,2,FALSE
69500971,3,FALSE
69502152,2,FALSE
69502156,6,FALSE
69502161,5,FALSE
69503269,2,FALSE
69503805,6,FALSE
69503809,NA,FALSE
69504638,6,FALSE
69504640,2,FALSE
69504756,1,FALSE
69504967,3,FALSE
69505170,2,FALSE
69505821,1,FALSE
69505823,1,FALSE
69505826,8,FALSE
69506202,11,FALSE
69507625,5,FALSE
69520786,2,FALSE
69521403,9,FALSE
69528385,1,FALSE
69528391,4,FALSE
69528394,2,FALSE
69528397,3,FALSE
69528401,2,FALSE
69528409,6,FALSE
69528410,2,FALSE
69528764,6,FALSE
69529301,1,FALSE
69529304,1,FALSE
69529761,1,FALSE
69529762,1,FALSE
69529764,1,FALSE
69531427,1,FALSE
69532637,1,FALSE
69533223,3,FALSE
69543672,4,FALSE
69543813,2,FALSE
69543817,3,FALSE
69543820,6,FALSE
69543822,4,FALSE
69544055,2,FALSE
69544058,2,FALSE
69544113,2,FALSE
69544991,3,FALSE
69544992,1,FALSE
69544993,NA,FALSE
69544994,3,FALSE
69544995,2,FALSE
69545053,5,FALSE
69545054,2,FALSE
69545066,1,FALSE
69545067,1,FALSE
69545080,1,FALSE
69545094,3,FALSE
69545113,2,FALSE
69545124,2,FALSE
69545181,2,FALSE
69545182,1,FALSE
69546528,2,FALSE
69546529,2,FALSE
69546530,4,FALSE
69546653,3,FALSE
69546691,1,FALSE
69546695,6,FALSE
69546886,5,FALSE
69547008,3,FALSE
69547009,6,FALSE
69547010,2,FALSE
69547021,1,FALSE
69547036,3,FALSE
69547111,NA,FALSE
69547557,4,FALSE
69602672,2,FALSE
69602673,3,FALSE
69602674,7,FALSE
69602676,5,FALSE
69602677,3,FALSE
69602678,2,FALSE
69602679,2,FALSE
69604162,2,FALSE
69609658,4,FALSE
69611500,2,FALSE
69611505,3,TRUE
69611509,NA,FALSE
69611512,NA,FALSE
69611567,5,FALSE
69611568,2,FALSE
69618111,2,FALSE
69618144,NA,FALSE
69618154,NA,FALSE
69618176,NA,FALSE
69618194,NA,FALSE
69618250,2,FALSE
69618269,3,FALSE
69618312,10,TRUE
69618353,3,FALSE
69618367,NA,FALSE
69618399,4,FALSE
69618414,2,FALSE
69693833,8,FALSE
69693834,4,FALSE
69693836,5,FALSE
69693837,3,FALSE
69693838,NA,FALSE
69693839,5,FALSE
69693840,6,FALSE
69693841,2,FALSE
69693842,3,FALSE
69693843,5,FALSE
69693845,3,FALSE
69693846,1,FALSE
69693847,3,FALSE
69693848,6,FALSE
69693849,2,FALSE
69693850,3,FALSE
70300359,4,FALSE
70300361,3,FALSE
70300382,3,FALSE
70300389,1,FALSE
70300441,6,FALSE
70300479,2,FALSE
70300487,5,FALSE
70468173,1,FALSE
70497467,NA,FALSE
70498601,3,FALSE
70498603,2,FALSE
70498604,NA,FALSE
70498609,NA,FALSE
70498613,NA,FALSE
70498615,2,FALSE
70499074,2,FALSE
70499077,3,FALSE
70499078,2,FALSE
70499079,2,FALSE
70499080,5,FALSE
70562284,10,FALSE
70562286,6,FALSE
70562292,5,FALSE
70562295,6,FALSE
70562298,8,FALSE
70562299,5,FALSE
70562301,24,FALSE
70562304,6,FALSE
70562306,7,FALSE
70562307,5,FALSE
70562308,2,FALSE
70562309,5,FALSE
70562310,2,FALSE
70562311,9,FALSE
70562312,7,FALSE
70562313,6,FALSE
70562314,5,FALSE
70562315,4,FALSE
70605366,3,FALSE
70745871,NA,FALSE
70952224,4,FALSE
70952225,2,FALSE
70952240,2,FALSE
71491402,2,FALSE
71491413,1,FALSE
71491417,4,FALSE
71491420,2,FALSE
71491424,3,FALSE
71491431,10,FALSE
71491434,5,FALSE
71491438,8,FALSE
71491441,2,FALSE
71491449,3,FALSE
71491457,7,FALSE
71491461,8,FALSE
71491463,3,FALSE
71491466,5,FALSE
71491467,3,FALSE
71491483,NA,FALSE
71491487,5,FALSE
71491491,7,FALSE
71491493,1,FALSE
71491495,4,FALSE
71491501,4,FALSE
71491509,6,FALSE
71491512,6,FALSE
71491531,2,FALSE
71491535,3,FALSE
71491538,4,FALSE
71491547,2,FALSE
71491550,2,FALSE
71491556,17,FALSE
71491564,6,FALSE
71491568,7,FALSE
71491570,2,FALSE
71491571,2,FALSE
71491592,5,FALSE
71491598,2,FALSE
71491603,1,FALSE
71491607,1,FALSE
71491609,2,FALSE
71491613,2,FALSE
71491621,6,FALSE
71491622,1,FALSE
71491625,3,FALSE
71898085,1,FALSE
71900414,8,FALSE
71900419,3,FALSE
71900421,4,FALSE
71932113,7,FALSE
71956761,5,FALSE
71956764,2,FALSE
71956769,5,FALSE
71956772,7,FALSE
71956774,9,FALSE
71956779,5,FALSE
71956780,4,FALSE
71956781,3,FALSE
71956783,5,FALSE
71956794,5,FALSE
71956795,2,FALSE
71956796,3,FALSE
71956799,2,FALSE
71956804,3,FALSE
71956806,10,FALSE
71956809,3,FALSE
71956810,4,FALSE
71956812,5,FALSE
71956818,6,FALSE
71956820,3,FALSE
71958447,6,FALSE
72140716,3,FALSE
72246747,2,FALSE
72246749,NA,FALSE
72470713,3,FALSE
72470714,NA,FALSE
72614013,2,TRUE
72614019,NA,FALSE
72614030,NA,FALSE
72614032,4,FALSE
72614035,4,FALSE
72614049,1,FALSE
72614051,NA,FALSE
72614053,2,FALSE
72614060,2,FALSE
72614063,3,FALSE
72767317,4,FALSE
72767325,1,TRUE
72767328,1,FALSE
72767330,1,TRUE
72767342,3,FALSE
72767347,11,FALSE
72767350,2,FALSE
72767353,1,FALSE
72767357,1,FALSE
72778051,NA,FALSE
72778053,NA,FALSE
72916473,2,FALSE
72916477,5,FALSE
72916482,4,FALSE
72916486,NA,FALSE
72916490,NA,FALSE
72916497,1,FALSE
72916500,3,FALSE
72921496,4,FALSE
72921503,1,FALSE
72921505,4,FALSE
72921510,NA,FALSE
73532302,8,FALSE
73552846,3,FALSE
73552848,4,FALSE
73552853,4,FALSE
73947591,2,FALSE
73947592,NA,FALSE
73947593,NA,FALSE
73947594,2,FALSE
73947596,NA,FALSE
73947599,2,FALSE
73947600,NA,FALSE
73947601,2,FALSE
74036616,5,FALSE
74165125,NA,FALSE
74165128,NA,FALSE
74165130,1,FALSE
74165131,4,FALSE
74165132,NA,FALSE
74165133,1,FALSE
74165137,3,FALSE
74165139,3,FALSE
74165151,2,FALSE
74165155,NA,TRUE
74165165,3,FALSE
74165167,5,FALSE
74165168,3,FALSE
74165169,6,FALSE
74165170,4,FALSE
74165172,8,FALSE
74165174,4,FALSE
74165175,3,FALSE
74165177,4,FALSE
74165178,4,FALSE
74165179,2,FALSE
74165181,3,FALSE
74165182,3,FALSE
74165183,4,FALSE
74172082,NA,FALSE
74172083,1,FALSE
74172085,7,FALSE
74172087,4,FALSE
74172088,1,FALSE
74172089,NA,FALSE
74172090,NA,FALSE
74172091,2,FALSE
74172092,2,FALSE
74172094,1,FALSE
74172095,1,FALSE
74172096,NA,FALSE
74172098,5,FALSE
74172099,4,FALSE
74172100,5,FALSE
74172101,2,FALSE
74200675,5,FALSE
74201192,3,FALSE
74444984,2,FALSE
74444985,1,FALSE
74444986,2,FALSE
74444987,1,FALSE
74444988,6,FALSE
74444989,6,FALSE
74444990,3,FALSE
74444991,3,FALSE
74444992,1,FALSE
74444994,3,FALSE
74444995,NA,FALSE
74444996,2,FALSE
74444997,3,FALSE
74444998,2,FALSE
74444999,2,FALSE
74445000,1,FALSE
74445001,4,FALSE
74445002,6,FALSE
74445003,4,FALSE
74445004,3,FALSE
74445005,2,FALSE
74445006,1,FALSE
74445007,2,FALSE
74445008,2,FALSE
74445009,2,FALSE
75127247,3,FALSE
75196537,9,FALSE
75196553,8,FALSE
75316976,4,FALSE
75316977,4,FALSE
75316978,NA,FALSE
75316979,2,FALSE
75318749,12,FALSE
75318779,2,FALSE
75318881,1,FALSE
75318906,NA,FALSE
75318915,1,FALSE
75329365,4,FALSE
75329367,4,FALSE
75329368,NA,FALSE
75329379,3,FALSE
75416395,2,FALSE
75416428,4,FALSE
75437841,1,FALSE
75437846,1,FALSE
75437869,4,FALSE
75437885,2,FALSE
75437892,2,FALSE
75479791,4,FALSE
75490084,4,FALSE
75490091,4,FALSE
75490093,5,FALSE
75499301,2,FALSE
75499310,1,FALSE
75534030,1,FALSE
75534031,3,FALSE
75534032,3,FALSE
75534033,NA,FALSE
75689760,2,FALSE
75689761,6,FALSE
75689763,6,TRUE
75805017,3,FALSE
75805021,2,FALSE
75805022,5,FALSE
75805026,4,FALSE
75805027,1,FALSE
75805029,1,FALSE
75805031,5,FALSE
75805035,7,FALSE
75805036,4,FALSE
75805037,3,FALSE
75805039,1,FALSE
75805040,4,FALSE
75805044,1,FALSE
75805045,4,FALSE
75805050,1,FALSE
75896695,3,FALSE
75896696,3,FALSE
75896697,2,FALSE
75897190,2,FALSE
75897191,8,FALSE
75897192,2,FALSE
75897194,12,FALSE
75899919,2,FALSE
75899920,1,FALSE
75899921,1,FALSE
75899922,2,FALSE
75899924,2,FALSE
75899925,4,FALSE
75899926,3,FALSE
75899927,3,FALSE
75899928,2,FALSE
75899929,2,FALSE
75899930,2,FALSE
75899931,2,FALSE
75899932,1,FALSE
75899933,5,FALSE
75899934,2,FALSE
75899935,4,FALSE
75899936,7,FALSE
75899937,4,FALSE
75899938,1,FALSE
75899939,2,FALSE
75899940,3,FALSE
75899941,3,FALSE
75899942,3,FALSE
75899943,3,FALSE
75899945,2,FALSE
75899946,4,FALSE
75899947,1,FALSE
75899948,2,FALSE
75899949,3,FALSE
75899950,3,FALSE
75899951,4,FALSE
75899952,3,FALSE
75899954,4,FALSE
75899955,1,FALSE
75899956,3,FALSE
75901169,NA,FALSE
75901170,1,FALSE
75901171,2,FALSE
75901172,1,FALSE
75901173,3,FALSE
75901174,6,FALSE
75901175,3,FALSE
75901176,NA,FALSE
75901177,2,FALSE
75901178,4,FALSE
75901180,2,FALSE
75901181,2,FALSE
75901182,2,FALSE
75901183,2,FALSE
75901184,3,FALSE
75901185,NA,FALSE
75901187,2,FALSE
75901192,2,FALSE
75901193,3,FALSE
75901194,2,FALSE
75901195,3,FALSE
75901196,5,FALSE
75901197,3,FALSE
75901198,4,FALSE
75901199,1,FALSE
75901200,3,FALSE
75901201,NA,FALSE
75901202,3,FALSE
75902584,6,FALSE
75902585,4,FALSE
75902586,2,FALSE
75902587,3,FALSE
75902588,2,FALSE
75902589,1,FALSE
75902590,4,FALSE
75902591,9,FALSE
75902592,3,FALSE
75902593,4,FALSE
75902594,1,FALSE
75902595,3,FALSE
75902596,1,FALSE
75902597,5,FALSE
75902600,2,FALSE
75902601,4,FALSE
75902602,3,FALSE
75902603,4,FALSE
75902604,1,FALSE
75903205,4,FALSE
75903206,2,FALSE
75903207,4,FALSE
75903208,5,FALSE
75903209,2,FALSE
75903210,4,FALSE
75903211,3,FALSE
75903212,7,FALSE
75903213,2,FALSE
75903214,2,FALSE
75904726,2,FALSE
75904729,3,FALSE
75904730,3,FALSE
75911490,2,FALSE
75911491,1,FALSE
75911492,1,FALSE
75911493,2,FALSE
75911496,3,FALSE
75911498,2,FALSE
75911500,5,FALSE
75911501,1,FALSE
75911502,1,FALSE
75912940,1,FALSE
75912941,1,FALSE
75915421,1,FALSE
75937229,3,FALSE
75937230,1,FALSE
75959498,1,FALSE
75959503,3,FALSE
75959505,1,FALSE
75961469,1,FALSE
75961475,1,FALSE
75961481,1,FALSE
75961482,4,FALSE
75963316,7,FALSE
75963317,1,FALSE
75963318,1,FALSE
75963319,2,FALSE
75963320,1,FALSE
75963321,1,FALSE
75963322,1,FALSE
75963323,1,FALSE
75963324,1,FALSE
75970122,2,FALSE
75970128,2,FALSE
76191262,1,FALSE
76191263,3,FALSE
76191264,3,FALSE
76191266,3,FALSE
76191267,1,FALSE
76191270,5,FALSE
76191274,2,FALSE
76191276,2,FALSE
76191278,5,FALSE
76191284,5,FALSE
76191290,3,FALSE
76191292,4,FALSE
76191294,NA,FALSE
76191295,4,FALSE
76380917,4,FALSE
76436253,4,FALSE
76436255,2,FALSE
76436256,1,FALSE
76436258,2,FALSE
76436260,5,FALSE
76436263,2,FALSE
76436264,NA,FALSE
76436265,2,FALSE
76436267,2,FALSE
76436269,2,FALSE
76436273,1,FALSE
76436274,2,FALSE
76436278,6,FALSE
76436280,3,FALSE
76436282,1,FALSE
76436284,1,FALSE
76436286,3,FALSE
76436287,2,FALSE
76436289,2,FALSE
76436291,NA,FALSE
76436294,5,FALSE
76436297,NA,FALSE
76436298,4,FALSE
76436299,1,FALSE
76436302,NA,FALSE
76436303,3,FALSE
76436304,3,FALSE
76436307,4,FALSE
76436308,2,FALSE
76436312,NA,FALSE
76436313,3,FALSE
76436316,12,FALSE
76436318,3,FALSE
76436319,NA,FALSE
76436324,3,FALSE
76436325,2,FALSE
76436327,3,FALSE
76436329,5,FALSE
76436332,2,FALSE
76436337,NA,FALSE
76436338,2,FALSE
76436340,NA,FALSE
76436341,3,FALSE
76436343,3,FALSE
76436844,1,FALSE
76436845,2,FALSE
76437059,1,FALSE
76437061,1,FALSE
76437062,1,FALSE
76445611,3,FALSE
76445612,2,FALSE
76445614,NA,FALSE
76445618,1,FALSE
76445628,7,FALSE
76445629,2,FALSE
76445633,1,FALSE
76445635,NA,FALSE
76445639,2,FALSE
76445640,3,FALSE
76445641,4,FALSE
76445642,4,FALSE
76445647,1,FALSE
76445655,3,FALSE
76445661,3,FALSE
76445666,6,FALSE
76445668,2,FALSE
76445671,1,FALSE
76445681,5,FALSE
76447595,1,FALSE
76447596,4,FALSE
76447599,3,FALSE
76447600,3,FALSE
76447603,3,FALSE
76448696,1,FALSE
76448698,NA,FALSE
76448699,1,FALSE
76448701,NA,FALSE
76448702,NA,FALSE
76448705,3,FALSE
76448706,3,FALSE
76448707,1,FALSE
76448708,1,FALSE
76448711,3,FALSE
76448713,NA,FALSE
76448714,2,FALSE
76449335,5,FALSE
76449336,1,FALSE
76449337,3,FALSE
76449338,2,FALSE
76449339,3,FALSE
76449340,2,FALSE
76449341,3,FALSE
76449343,2,FALSE
76449344,2,FALSE
76449345,1,FALSE
76449346,3,FALSE
76449347,4,FALSE
76449350,1,FALSE
76449352,2,FALSE
76449353,2,FALSE
76449420,1,FALSE
76695040,3,FALSE
76695767,3,FALSE
76695768,3,FALSE
76695769,3,FALSE
76695771,2,FALSE
76695773,7,FALSE
76695774,3,FALSE
76695775,1,FALSE
76695850,5,FALSE
76735241,5,FALSE
76735242,2,FALSE
76791576,1,FALSE
76840171,2,FALSE
77002175,3,FALSE
77002176,4,FALSE
77076996,5,FALSE
77082545,4,FALSE
77082598,7,FALSE
77082599,2,FALSE
77082600,7,FALSE
77082601,7,FALSE
77082602,2,FALSE
77082603,7,FALSE
77082604,7,FALSE
77082605,6,FALSE
77082606,10,FALSE
77082607,12,FALSE
77230810,NA,FALSE
77230902,1,FALSE
77320436,4,FALSE
77320437,3,FALSE
77320438,3,FALSE
77320439,2,FALSE
77320441,2,FALSE
77320442,2,FALSE
77320445,6,FALSE
77320447,4,FALSE
77320448,3,FALSE
77320450,3,FALSE
77320451,3,FALSE
77320454,4,FALSE
77320456,4,FALSE
77320457,2,FALSE
77320458,4,FALSE
77320460,6,FALSE
77320462,NA,FALSE
77320464,3,FALSE
77320465,3,FALSE
77320466,NA,FALSE
77320468,2,FALSE
77320469,2,FALSE
77320471,7,FALSE
77320472,2,FALSE
77320473,2,FALSE
77320475,3,FALSE
77320476,3,FALSE
77320477,3,FALSE
77320479,NA,FALSE
77320480,3,FALSE
77320481,2,FALSE
77320484,2,FALSE
77320485,2,FALSE
77320486,2,FALSE
77320489,3,FALSE
77320490,2,FALSE
77320491,2,FALSE
77320493,5,FALSE
77320496,2,FALSE
77320497,4,FALSE
77320499,4,FALSE
77320500,2,FALSE
77320501,2,FALSE
77320503,1,FALSE
77320504,3,FALSE
77320505,1,FALSE
77320507,4,FALSE
77320509,1,FALSE
77320510,2,FALSE
77320511,3,FALSE
77320514,2,FALSE
77320515,3,FALSE
77320517,4,FALSE
77320518,1,FALSE
77320519,2,FALSE
77320521,4,FALSE
77320522,2,FALSE
77320524,3,FALSE
77320526,2,FALSE
77320531,1,FALSE
77320532,1,FALSE
77320533,12,FALSE
77320534,2,FALSE
77320535,6,FALSE
77320537,3,FALSE
77320538,4,FALSE
77320539,2,FALSE
77320540,1,FALSE
77320542,6,FALSE
77320543,4,FALSE
77320544,2,FALSE
77320545,2,FALSE
77320546,2,FALSE
77320548,NA,FALSE
77320549,3,FALSE
77320550,4,FALSE
77320551,2,FALSE
77320552,6,FALSE
77320553,2,FALSE
77320554,3,FALSE
77320555,3,FALSE
77320557,12,FALSE
77320559,4,FALSE
77320561,1,FALSE
77443104,2,FALSE
77443105,2,FALSE
77443108,1,FALSE
77443109,4,FALSE
77443111,2,FALSE
77443112,7,FALSE
77443114,3,FALSE
77443115,3,FALSE
77443118,4,FALSE
77443119,2,FALSE
77443120,2,FALSE
77443124,3,FALSE
77443125,2,FALSE
77443127,2,FALSE
77443128,NA,FALSE
77443129,4,FALSE
77443133,3,FALSE
77443134,2,FALSE
77443135,1,FALSE
77443137,3,FALSE
77443138,1,FALSE
77443139,5,FALSE
77443141,3,FALSE
77443142,3,FALSE
77443144,4,FALSE
77443147,4,FALSE
77443149,5,FALSE
77443153,3,FALSE
77443155,3,FALSE
77443156,3,FALSE
77443159,4,FALSE
77443161,4,FALSE
77443162,NA,FALSE
77443163,2,FALSE
77443166,1,FALSE
77443171,NA,FALSE
77443172,3,FALSE
77443174,1,FALSE
77443177,3,FALSE
77443178,4,FALSE
77443179,3,FALSE
77443181,1,FALSE
77443184,NA,FALSE
77443185,3,FALSE
77443186,4,FALSE
77443192,6,FALSE
77443194,2,FALSE
77686000,2,FALSE
77687932,1,FALSE
77688707,2,FALSE
77707603,1,FALSE
77707604,3,FALSE
77707877,NA,FALSE
77707878,2,FALSE
77842304,1,FALSE
78039837,4,FALSE
78039864,3,FALSE
78061255,5,FALSE
78061258,3,FALSE
78062033,NA,FALSE
78063525,3,FALSE
78063526,8,FALSE
78063527,7,FALSE
78063528,8,FALSE
78063529,4,FALSE
78063530,4,FALSE
78063532,2,FALSE
78063533,6,FALSE
78065426,9,FALSE
78065429,5,FALSE
78069909,5,FALSE
78069910,7,FALSE
78069911,4,FALSE
78069912,11,FALSE
78069913,2,FALSE
78069914,8,FALSE
78069915,2,FALSE
78069916,2,FALSE
78069918,4,FALSE
78069919,1,FALSE
78069920,1,FALSE
78069921,5,FALSE
78069922,NA,FALSE
78069923,5,FALSE
78069924,NA,FALSE
78069925,4,FALSE
78075167,6,FALSE
78075168,1,FALSE
78075169,1,FALSE
78075171,4,FALSE
78075174,10,FALSE
78075176,2,FALSE
78075177,8,FALSE
78075180,2,FALSE
78075181,4,FALSE
78075183,1,FALSE
78075186,4,FALSE
78075188,3,FALSE
78075189,7,FALSE
78075190,2,FALSE
78075192,11,FALSE
78076247,4,FALSE
78076248,2,FALSE
78078749,2,FALSE
78078750,4,FALSE
78078751,5,FALSE
78078754,3,FALSE
78079865,12,FALSE
78084978,2,FALSE
78084979,8,FALSE
78084980,6,FALSE
78084988,11,TRUE
78084990,8,FALSE
78084994,2,FALSE
78084996,4,FALSE
78084998,6,FALSE
78085000,16,FALSE
78085007,4,FALSE
78085008,6,FALSE
78085011,2,FALSE
78089880,2,FALSE
78089881,2,FALSE
78089882,5,FALSE
78089883,1,FALSE
78089884,4,FALSE
78089885,1,FALSE
78089888,1,FALSE
78089889,4,FALSE
78089890,2,FALSE
78089891,2,FALSE
78089893,3,FALSE
78089894,1,FALSE
78089895,2,FALSE
78089900,2,FALSE
78089901,4,FALSE
78089904,3,FALSE
78089905,2,FALSE
78089906,3,FALSE
78089907,2,FALSE
78089908,3,FALSE
78089909,4,FALSE
78089910,4,FALSE
78089911,3,FALSE
78089912,4,FALSE
78089913,4,FALSE
78089914,4,FALSE
78089916,2,FALSE
78089917,3,FALSE
78089918,3,FALSE
78089919,2,FALSE
78089920,2,FALSE
78089921,4,FALSE
78089922,4,FALSE
78089923,6,FALSE
78089924,2,FALSE
78089925,2,FALSE
78089927,1,FALSE
78089928,1,FALSE
78089929,9,FALSE
78089930,2,FALSE
78089931,4,FALSE
78089932,3,FALSE
78089933,2,FALSE
78089934,3,FALSE
78089935,2,FALSE
78089936,5,FALSE
78089937,3,FALSE
78089938,3,FALSE
78089940,2,FALSE
78089941,5,FALSE
78089942,3,FALSE
78089943,2,FALSE
78089944,2,FALSE
78089990,2,FALSE
78090214,2,FALSE
78090215,5,FALSE
78090216,5,FALSE
78090217,2,FALSE
78090578,3,FALSE
78090580,1,FALSE
78122419,3,FALSE
78171837,4,FALSE
78171844,3,FALSE
78171846,2,FALSE
78171849,1,FALSE
78172687,5,FALSE
78172689,9,FALSE
78182534,3,FALSE
78189334,NA,FALSE
78190194,4,FALSE
78193744,2,FALSE
78193748,3,FALSE
78193758,3,FALSE
78193759,8,FALSE
78193762,3,FALSE
78193763,1,FALSE
78193764,2,FALSE
78193766,2,FALSE
78193771,3,FALSE
78194835,4,FALSE
78194837,7,FALSE
78213349,5,FALSE
78213350,4,FALSE
78213352,4,FALSE
78213354,5,FALSE
78213355,2,FALSE
78213357,1,FALSE
78213359,3,FALSE
78213363,4,FALSE
78213367,NA,FALSE
78213368,5,FALSE
78213371,2,FALSE
78213372,6,FALSE
78213374,1,FALSE
78213378,5,FALSE
78213379,3,FALSE
78213380,NA,FALSE
78213381,2,FALSE
78213383,3,FALSE
78213384,3,FALSE
78213386,2,FALSE
78213387,7,FALSE
78213390,4,FALSE
78213392,3,FALSE
78213393,3,FALSE
78213396,4,FALSE
78213397,5,FALSE
78213399,1,FALSE
78213404,1,FALSE
78213405,1,FALSE
78231233,3,FALSE
78231239,3,FALSE
78231242,9,FALSE
78231257,2,FALSE
78231258,4,FALSE
78407131,4,FALSE
78407458,2,FALSE
78503308,3,FALSE
78503309,2,FALSE
78503310,1,FALSE
78503311,NA,FALSE
78503312,8,FALSE
78592379,1,FALSE
78592381,9,FALSE
78592382,6,FALSE
78878889,3,FALSE
78878893,1,FALSE
78879544,5,FALSE
78882760,2,FALSE
78882761,2,FALSE
79154507,3,FALSE
79159521,2,FALSE
79159684,3,FALSE
79160243,4,FALSE
79160529,3,FALSE
79162243,2,FALSE
79162244,2,FALSE
79162553,NA,FALSE
79162696,2,FALSE
79166962,5,FALSE
79166963,2,FALSE
79166964,1,FALSE
79166965,2,FALSE
79166966,2,FALSE
79166967,3,FALSE
79166968,1,FALSE
79166969,1,FALSE
79171235,8,FALSE
79171246,4,FALSE
79171266,2,FALSE
79171267,2,FALSE
79171364,2,FALSE
79171367,3,FALSE
79172230,1,FALSE
79172231,5,FALSE
79172238,2,FALSE
79173062,2,FALSE
79173071,8,FALSE
79173487,NA,FALSE
79173690,3,FALSE
79174450,1,FALSE
79174451,3,FALSE
79174452,2,FALSE
79174453,6,FALSE
79174454,2,FALSE
79210042,5,FALSE
79210046,3,FALSE
79210640,5,FALSE
79210641,2,FALSE
79210643,6,FALSE
79210644,4,FALSE
79211440,3,FALSE
79211441,1,FALSE
79211443,2,FALSE
79211444,NA,FALSE
79211445,2,FALSE
79211446,2,FALSE
79212113,4,FALSE
79212115,1,FALSE
79212117,2,FALSE
79212120,1,FALSE
79212123,3,FALSE
79212124,1,FALSE
79212125,3,FALSE
79212126,3,FALSE
79212127,10,FALSE
79212129,2,FALSE
79212130,2,FALSE
79212131,3,FALSE
79290926,1,FALSE
79290927,2,FALSE
79290928,3,FALSE
79290929,3,FALSE
79290937,1,FALSE
79290939,2,FALSE
79290941,7,FALSE
79290942,NA,FALSE
79292696,NA,FALSE
79292699,5,FALSE
79292700,2,FALSE
79292737,1,FALSE
79292766,1,FALSE
79292767,NA,FALSE
79292768,2,FALSE
79292769,NA,FALSE
79292770,NA,FALSE
79292771,6,FALSE
