"","ID","periodo","sinistros","envolvidos_fatal","envolvidos_grave","envolvidos_leve","envolvidos_ileso","envolvidos_na","mortes_moto","mortes_pedestre_bike","trechos","comprimento","faixas","limite_velocidade","amenidades","intersec","tipo_via","radar_proximo","mao_unica","superficie","segmento","id_trecho_agregado","coorte","sinistros_pre2022"
"68",1,116,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"69",1,117,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"70",1,118,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"71",1,119,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"72",1,120,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"73",1,121,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"74",1,122,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"75",1,123,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"76",1,124,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"77",1,125,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"78",1,126,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"79",1,127,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"80",1,128,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"81",1,129,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,2
"82",2,49,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"83",2,50,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"84",2,51,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"85",2,52,1,0,0,1,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"86",2,53,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"87",2,54,1,0,0,1,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"88",2,55,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
"89",2,56,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,4
