ID,periodo,sinistros,envolvidos_fatal,envolvidos_grave,envolvidos_leve,envolvidos_ileso,envolvidos_na,mortes_moto,mortes_pedestre_bike,trechos,comprimento,faixas,limite_velocidade,amenidades,intersec,tipo_via,radar_proximo,mao_unica,superficie,segmento,id_trecho_agregado,coorte
2,27,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,28,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,29,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,30,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,31,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,32,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,33,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,34,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,35,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,36,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,37,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,38,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,39,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,40,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,41,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,42,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,43,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,44,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,45,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,46,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,47,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,48,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,49,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,50,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,51,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,52,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,53,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,54,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,55,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,56,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,57,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,58,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,59,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,60,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,61,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,62,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
2,63,0,0,0,0,0,0,0,0,1,75.59240501373016,4,50,1,0,trunk,0,yes,asphalt,agregados,00033-000-000,47
3,25,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,26,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,27,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,28,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,29,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,30,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,31,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,32,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,33,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,34,1,0,0,1,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,35,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,36,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,37,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,38,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,39,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,40,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,41,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,42,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,43,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,44,1,0,0,2,0,1,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,45,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,46,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,47,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,48,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,49,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,50,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,51,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,52,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,53,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,54,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,55,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,56,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,57,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,58,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,59,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,60,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,61,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,62,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
3,63,0,0,0,0,0,0,0,0,1,535.9433419714561,4,50,1,1,trunk,0,yes,asphalt,agregados,00033-000-001,47
4,25,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,26,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,27,2,0,0,2,0,1,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,28,2,0,0,3,0,2,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,29,1,0,0,1,0,1,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,30,3,0,0,5,0,2,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,31,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,32,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,33,3,0,0,2,0,3,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,34,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,35,1,0,0,1,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,36,1,0,0,1,0,1,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,37,1,0,0,1,0,1,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,38,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,39,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,40,3,0,0,3,0,2,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,41,2,0,0,2,0,3,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,42,2,0,0,2,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,43,2,0,0,3,0,1,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,44,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,45,1,0,0,1,0,1,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,46,2,0,0,2,0,3,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,47,3,0,0,3,0,3,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,48,1,0,1,1,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,49,3,0,0,3,0,2,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,50,2,0,0,3,0,2,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,51,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
